table_name,key,db
EMPL_LOC_CNT_WK_PSOFT,WEEK_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
EMPL_OVR_BONUS_HIST,EMPLOYEE_ID|EMPL_OVR_BONUS_EFF_DT,edw_prd
EMPL_PAY_GRADE_HIST,EMPLOYEE_ID|EMPL_GRADE_EFF_DT,edw_prd
EMPL_PAY_RATE_HIST,EMPLOYEE_ID|EMPL_PAY_RATE_EFF_DT,edw_prd
EMPL_PAY_RATE_HIST_PSOFT,EMPLOYEE_ID|EMPL_PAY_RATE_EFF_DT,edw_prd
EMPL_POSITION_HIST,EMPLOYEE_ID|EMPL_POSITION_EFF_DT,edw_prd
EMPL_POSITION_HIST_PSOFT,EMPLOYEE_ID|EMPL_POSITION_EFF_DT,edw_prd
EMPL_PT_36HR_FLAG,WEEK_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
EMPL_PTO,CAL_YR|EMPLOYEE_ID|PS_ABSENCE_QUOTA_CD,edw_prd
EMPL_PTO_DAY,DAY_DT|EMPLOYEE_ID|PS_ABSENCE_TYPE_CD,edw_prd
EMPL_PTO_PSOFT,CAL_YR|EMPLOYEE_ID|PS_ABSENCE_QUOTA_CD,edw_prd
EMPL_RATE3_WAGE_HIST,WEEK_DT|EMPLOYEE_ID,edw_prd
EMPL_RATING_HIST,CAL_YR|EMPLOYEE_ID|EMPL_RATING_EFF_DT,edw_prd
EMPL_RATING_HIST_PSOFT,CAL_YR|EMPLOYEE_ID|EMPL_RATING_EFF_DT,edw_prd
EMPL_STATUS_HIST,EMPLOYEE_ID|EMPL_STATUS_EFF_DT,edw_prd
EMPL_STATUS_HIST_PSOFT,EMPLOYEE_ID|EMPL_STATUS_EFF_DT,edw_prd
EMPL_STD_BONUS_HIST,EMPLOYEE_ID|EMPL_STD_BONUS_EFF_DT,edw_prd
EMPL_STD_BONUS_HIST_PRE,EMPLOYEE_ID|EMPL_STD_BONUS_START_DT|EMPL_STD_BONUS_END_DT,edw_prd
EMPL_SUPERVISOR_HIST,EMPLOYEE_ID|EMPL_SPVSR_EFF_DT,edw_prd
EMPL_SUPERVISOR_HIST_PSOFT,EMPLOYEE_ID|EMPL_SPVSR_EFF_DT,edw_prd
EMPL_TERM_DAYS_WORKED,EMPL_TERM_WEEK_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
EMPL_TERM_DAYS_WORKED_PSOFT,EMPL_TERM_WEEK_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
EMPL_TYPE_HIST,EMPLOYEE_ID|EMPL_TYPE_EFF_DT,edw_prd
EMPL_TYPE_HIST_PSOFT,EMPLOYEE_ID|EMPL_TYPE_EFF_DT,edw_prd
EMPL_WAGE_HIST,EMPLOYEE_ID|EMPL_WAGE_EFF_DT|PS_WAGE_TYPE_GID,edw_prd
EMPL_WAGE_HIST_PRE,EMPLOYEE_ID|EMPL_WAGE_EFF_DT|PS_WAGE_TYPE_CD,edw_prd
EMPLOYEE_GROUP,EMPL_GROUP_CD,edw_prd
EMPLOYEE_PROFILE,EMPLOYEE_ID,edw_prd
EMPLOYEE_PROFILE_DAY,DAY_DT|EMPLOYEE_ID,edw_prd
EMPLOYEE_PROFILE_DAY_PSOFT,DAY_DT|EMPLOYEE_ID,edw_prd
EMPLOYEE_PROFILE_PSOFT,EMPLOYEE_ID,edw_prd
EMPLOYEE_PROFILE_RPT,EMPLOYEE_ID,edw_prd
EMPLOYEE_PROFILE_WK,WEEK_DT|EMPLOYEE_ID,edw_prd
EMPLOYEE_PROFILE_WK_GAP,WEEK_DT|EMPLOYEE_ID,edw_prd
EMPLOYEE_PROFILE_WK_PSOFT,WEEK_DT|EMPLOYEE_ID,edw_prd
EMPLOYEE_STATUS,EMPL_STATUS_CD,edw_prd
EMPLOYEE_SUBGROUP,EMPL_GROUP_CD|EMPL_SUBGROUP_CD,edw_prd
EMPLOYEE_TYPE,EMPL_TYPE_CD,edw_prd
EMS_COST_PRODUCT_DAY,DAY_DT|PRODUCT_ID|COUNTRY_CD|COST,edw_prd
EMS_PRICE_PRODUCT_DAY,DAY_DT|PRODUCT_ID|COUNTRY_CD|LOCAL_PRICE_AMT,edw_prd
EP_PF_FT_PL_OP1_000_PRE,PRODUCT_KEY|ORGANIZATION_KEY|CALENDAR_KEY,edw_prd
EP_PF_FT_PL_RP1_000_PRE,PRODUCT_KEY|ORGANIZATION_KEY|CALENDAR_KEY,edw_prd
EP_PLAN_CLASS_WK,EP_ORG_KEY|EP_VERSION|SAP_CLASS_ID|WEEK_DT,edw_prd
EP_SALES_TYPE,EP_SALES_TYPE_ID,edw_prd
EPC_STORE_ROLLOUT,LOCATION_ID,edw_prd
EQUINE_MERCH,EQUINE_MERCH_ID,edw_prd
EQUINE_SITE,EQUINE_SITE_ID,edw_prd
ETHNIC_GROUP,ETHNIC_GROUP_ID,edw_prd
EVERTEC_TAX,TXN_KEY_GID|SITE_NBR|REGISTER_NBR|TXN_NBR|TXN_TYPE_ID,edw_prd
FACTORY_CBX_VENDOR_REL,SRC_FACTORY_ID|CBX_VENDOR_ID,edw_prd
FICC_LABOR_PRE,ROW_ID,edw_prd
FICC_OSAT_PRE,ROW_ID,edw_prd
FLOOR_FIXTURE,FLOORPLAN_DBKEY|FIXTURE_DBKEY,edw_prd
FLOORPLAN_SS,FLOORPLAN_DBKEY|SNAPSHOT_DT,edw_prd
FLOORPLAN_VERSION,FLOORPLAN_DBKEY,edw_prd
FOB_CARRIER_INFO,CARRIER_CD,edw_prd
FOB_DELIVERY_TYPE,BL_DESTINATION,edw_prd
FOB_OPEN_ORDER_WK,WEEK_DT|PO_NBR,edw_prd
FOB_OPEN_PO_RPT_WK,WEEK_DT|PO_NBR,edw_prd
FOB_OPEN_PO_WK,WEEK_DT|PO_NBR,edw_prd
FOB_SHIPMENT_TRANSIT,ORIGIN|COUNTRY|REGION,edw_prd
FOB_SHIPMENT_WK,WEEK_DT|PO_NBR,edw_prd
FP_SKU_CHANGE_STATUS_WEEK_HIST,LOAD_DT|IKB_PROJECT_ID|LOCATION_ID|PRODUCT_ID,edw_prd
FP_SKU_LAST_CHANGE,CKB_MONTH|LOCATION_ID|PRODUCT_ID,edw_prd
FP_SKU_LAST_CHANGE_HIST,IKB_PROJECT_ID|LOCATION_ID|PRODUCT_ID,edw_prd
FULLPT,FULLPT_FLAG,edw_prd
GC_NBR_RANGE,GC_NBR_RANGE_BEGIN,edw_prd
GC_RECON_DETAIL,DAY_DT|LOCATION_ID|REGISTER_NBR|TRANSACTION_NBR|GIFT_CARD_NBR|GC_SEQ_NBR|GC_TXN_CD,edw_prd
GC_RECON_DETAIL_PRE,CREATE_DT|SITE_NBR|RAP_NBR|TXN_SEQ_NBR|TXN_INVOICE_NBR|GFTCRD_NBR|TXN_CD,edw_prd
GC_TRANS_TXN,DAY_DT|GIFT_CARD_NBR|LOCATION_ID|SALES_INSTANCE_ID,edw_prd
GC_TXN_TYPE,GC_TXN_CD,edw_prd
GENDER,GENDER_CD,edw_prd
GL_ACCOUNT,GL_ACCT_NBR,edw_prd
GL_ACCOUNT_GROUP,GL_ACCOUNT_GROUP_CD,edw_prd
GL_ACCOUNT_PROFILE,GL_ACCOUNT_GID,edw_prd
GL_ACCT_GRP,GL_ACCT_GRP_CD,edw_prd
GL_ACTUAL_DAY,DAY_DT|COMPANY_CD|GL_ACCT_NBR|GL_CATEGORY_CD|GL_PROFIT_CTR_CD|GL_DOC_TYPE_CD|VENDOR_ID|LOC_CURRENCY_ID,edw_prd
GL_ACTUAL_DAY_DETAIL,DAY_DT|COMPANY_CD|GL_ACCT_NBR|GL_CATEGORY_CD|GL_PROFIT_CTR_CD|GL_DOC_TYPE_CD|GL_ACCT_DOC_NBR|GL_ACCT_LINE_NBR|VENDOR_ID,edw_prd
GL_ACTUAL_DETAIL,FISCAL_YR|FISCAL_MO|GL_DOCUMENT_NBR|GL_COMPANY_CD|GL_DOCUMENT_LINE_NBR,edw_prd
GL_ACTUAL_MONTH,FISCAL_MO|COMPANY_CD|GL_ACCT_NBR|GL_CATEGORY_CD|GL_PROFIT_CTR_CD|GL_DOC_TYPE_CD|VENDOR_ID|LOC_CURRENCY_ID,edw_prd
GL_BUSINESS_TXN_TYPE,GL_BUSINESS_TXN_TYPE_CD,edw_prd
GL_C003_PRE,SALES_ORG|ACCT_ASSIGNMENT_GRP,edw_prd
GL_CATEGORY,GL_CATEGORY_CD,edw_prd
GL_COMPANY,GL_COMPANY_CD,edw_prd
GL_COST_CENTER_PROFILE,GL_COST_CENTER_GID,edw_prd
GL_COST_ELEMENT,GL_COST_ELEMENT_CD,edw_prd
GL_DEPARTMENT,GL_DEPARTMENT_CD,edw_prd
GL_DOC_TYPE,GL_DOC_TYPE_CD,edw_prd
GL_DOCUMENT_TYPE,GL_DOCUMENT_TYPE_CD,edw_prd
GL_EXCHANGE_RATE,COMPANY|PERIOD,edw_prd
GL_FORECAST_MONTH_PRE,FISCAL_MO|GL_ACCT_NBR|GL_CATEGORY_CD|PROFIT_CTR,edw_prd
GL_FORECAST_PRE,FISCAL_MO|GL_ACCT_NBR|GL_CAT_CD|STORE_NBR|CURRENCY_ID,edw_prd
GL_GLPCT_PLAN_MONTH_PRE,PROFIT_CTR|FISCAL_MO|GL_CATEGORY_CD|GL_ACCT_NBR,edw_prd
GL_GLPCT_PLAN_PRE,SEQ_NBR,edw_prd
GL_ITEM_CATEGORY,GL_ITEM_CATEGORY_CD,edw_prd
GL_MARA_PRE,SKU_NBR,edw_prd
GL_MVKE_PRE,SKU_NBR|SALES_ORG|DIST_CHANNEL,edw_prd
GL_PLAN_FORECAST_DAY,DAY_DT|GL_ACCT_NBR|GL_CATEGORY_CD|GL_PROFIT_CTR_CD,edw_prd
GL_PLAN_FORECAST_MONTH,FISCAL_MO|GL_ACCT_NBR|GL_CATEGORY_CD|GL_PROFIT_CTR_CD,edw_prd
GL_PLAN_MONTH_PRE,FISCAL_MO|GL_ACCT_NBR|GL_CATEGORY_CD|PROFIT_CTR,edw_prd
GL_PLAN_PRE,FORECAST_NAME|FISCAL_MO|GL_ACCT_NBR|GL_CAT_CD|STORE_NBR|CURRENCY_ID,edw_prd
GL_POSTING_KEY,GL_POSTING_KEY_GID,edw_prd
GL_PROFIT_CENTER,GL_PROFIT_CTR_CD,edw_prd
GL_PROFIT_CENTER_PROFILE,GL_PROFIT_CENTER_GID,edw_prd
GL_PROJECT,GL_PROJECT_GID,edw_prd
GL_PROJECT_COST_DETAIL,GL_PROJECT_GID|FISCAL_MO|GL_COST_ELEMENT_CD|CURRENCY_CD,edw_prd
GL_PROJECT_DETAIL,GL_PROJECT_GID,edw_prd
GL_PROJECT_DETAIL_DIFF_PRE,OBJECT_CD,edw_prd
GL_PROJECT_DETAIL_PRE,OBJECT_CD,edw_prd
GL_PROJECT_DETAIL_PREV_PRE,OBJECT_CD,edw_prd
GL_PRPS_PRE,PSPNR,edw_prd
GL_REF_TXN_TYPE,GL_REF_TXN_TYPE_CD,edw_prd
GL_SAP_CEPC_BUKRS_PRE,MANDT|KOKRS|PRCTR|BUKRS,edw_prd
GL_SAP_CEPC_PRE,MANDT|PRCTR|DATBI|KOKRS,edw_prd
GL_SAP_CEPCT_PRE,MANDT|SPRAS|PRCTR|DATBI|KOKRS,edw_prd
GL_SAP_CSKS_PRE,MANDT|KOKRS|KOSTL|DATBI,edw_prd
GL_SAP_CSKT_PRE,MANDT|SPRAS|KOKRS|KOSTL|DATBI,edw_prd
GL_SAP_CSKU_PRE,MANDT|SPRAS|KTOPL|KSTAR,edw_prd
GL_SAP_FAGLFLEXA_PRE,RCLNT|RYEAR|DOCNR|RLDNR|RBUKRS|DOCLN,edw_prd
GL_SAP_SKA1_PRE,MANDT|KTOPL|SAKNR,edw_prd
GL_SAP_SKAT_PRE,MANDT|SPRAS|KTOPL|SAKNR,edw_prd
GL_SAP_T001_PRE,MANDT|BUKRS,edw_prd
GL_SAP_T003_PRE,BLART,edw_prd
GL_SAP_T022T_PRE,LANGU|ACTIVITY,edw_prd
GL_SAP_T077_PRE,KTOPL|KTOKS,edw_prd
GL_SAP_T856T_PRE,MANDT|LANGU|TRTYP,edw_prd
GL_SAP_T8G02T_PRE,LANGU|LINETYPE,edw_prd
GL_SAP_TBSLT_PRE,MANDT|SPRAS|BSCHL|UMSKZ,edw_prd
GL_SAP_TKA01_PRE,MANDT|KOKRS,edw_prd
GL_SAP_TSABT_PRE,MANDT|SPRAS|ABTNR,edw_prd
GL_SAP_TTYPT_PRE,SPRAS|AWTYP,edw_prd
GL_SKAT_PRE,CHART_OF_ACCTS_CD|GL_ACCT_NBR,edw_prd
GL_T023_PRE,SAP_CATEGORY_ID|GL_DIVISION_ID|GL_CATEGORY_CD,edw_prd
GL_T077S_PRE,CHART_OF_ACCTS_CD|ACCT_GRP_CD,edw_prd
GL_TSAB_GL_CAT_PRE,GL_CATEGORY_CD,edw_prd
GL_TXN_TYPE,GL_TXN_TYPE_CD,edw_prd
GLMS_IB_DELV,GLMS_GID,edw_prd
GLMS_IB_PO_SKU_FILL_RATE,GLMS_GID|IB_DELV_ID|IB_PO_ID|SAP_PO_ID|PO_TYPE_ID|PRODUCT_ID,edw_prd
GOOGLE_SHOP_STORES,STORE_NBR,edw_prd
GROOMER_STAFFING_PLAN,STORE_NBR|FISCAL_YR|FISCAL_WK,edw_prd
GS_MGMT_JOB,GS_MGMT_JOB_ID|SEQUENCE_ID,edw_prd
GS_POSITION,GS_POSITION_ID,edw_prd
GS_PT_HISTORY,GS_PT_HISTORY_ID,edw_prd
GS_PT_HISTORY_PRE,GS_PT_HISTORY_ID,edw_prd
GS_PT_TRAINING,GS_PT_TRAINING_ID,edw_prd
GS_PT_TRAINING_PRE,GS_PT_TRAINING_ID,edw_prd
GS_PT_TRAINING_TYPE,GS_PT_TRAINING_TYPE_ID,edw_prd
GS_PT_TRAINING_TYPE_PRE,GS_PT_TRAINING_TYPE_ID,edw_prd
GS_PT_TRAVEL,GS_PT_TRAVEL_ID,edw_prd
GS_PT_TRAVEL_PRE,GS_PT_TRAVEL_ID,edw_prd
GS_TRAINING,GS_TRAINING_ID,edw_prd
GS_TRAINING_STATUS,GS_TRAINING_STATUS_ID,edw_prd
GS_TRAINING_TYPE,GS_TRAINING_TYPE_ID,edw_prd
GS_TRAVEL,GS_TRAVEL_ID,edw_prd
GS1_CPN,GS1_CPN_BAR_CD,edw_prd
GSI_CUSTOMER,GSI_CUSTOMER_NBR,edw_prd
HH_CUST_TXN_LINK,DAY_DT|SALES_INSTANCE_ID,edw_prd
HOLIDAY_STO,PO_NBR,edw_prd
HS_EMPLOYEE,EMPLOYEEID,edw_prd
HS_EMPLOYEE_PRE,EMPLOYEEID,edw_prd
HS_LOC,LOCATIONTYPE|STORENUMBER,edw_prd
HS_LOC_PRE,LOCATIONTYPE|STORENUMBER,edw_prd
HS_POSITIONS,STORE_TYPE_ID|POSITION_ID,edw_prd
HS_STORE_JOB_CD,JOB_CD,edw_prd
HS_STORES,STORE_NBR,edw_prd
HS_TALX_JOB_CD_ROLES,JOB_CD|ROLE_NAME,edw_prd
HTS,HTS_CODE_ID,edw_prd
IC_CA_CLAIMS,LOAD_DT|CLAIM_NBR,edw_prd
IC_CAUSE,CAUSE_CD,edw_prd
IC_DETAIL,LOAD_DT|CLAIM_NBR|CLAIM_VENDOR_CD|PROCESSING_OFFICE_NBR|PETM_SEQUENCE_NBR,edw_prd
IC_WC_CLAIM_SUB_STATUS,CLAIM_SUB_STATUS_CD,edw_prd
IC_WC_CLAIMS,CLAIM_NBR,edw_prd
IC_WC_PLAN,FISCAL_YR|LOCATION_ID,edw_prd
IC_WC_SOURCE_TYPE,SOURCE_TYPE_ID,edw_prd
IHOP_IB_ARTICLESVIEW_PRE,SKU_NBR,edw_prd
IHOP_OB_DC_HOLDOUTS_PRE,DISTRIBUTIONCENTERNUMBER,edw_prd
IHOP_OB_HOLDOUTS_PRE,DCID|SKUID,edw_prd
IHOP_OB_STO_PRE,STORENUMBER|SKU,edw_prd
IHOP_OB_STORE_HOLDOUTS_PRE,STORENUMBER|SKU,edw_prd
IHOP_PLANNING_DMNDFCST_PRE,IHOP_USR_EVENT_ID|PRODUCT_ID|LOCATION_ID|WEEK_DT,edw_prd
IHOP_PLANNING_LOSTQTY_PRE,IHOP_USR_EVENT_ID|PRODUCT_ID|LOCATION_ID|WEEK_DT,edw_prd
IHOP_PLANNING_NETSALES_PRE,IHOP_USR_EVENT_ID|PRODUCT_ID|LOCATION_ID|WEEK_DT,edw_prd
IHOP_PLANNING_ROUNDING_PRE,IHOP_USR_EVENT_ID|PRODUCT_ID|LOCATION_ID,edw_prd
IHOP_PLANNING_WK_RNK_PRE,IHOP_USR_EVENT_ID|WEEK_DT,edw_prd
IHOP_SKU_STORE_EVENT,IHOP_USR_EVENT_ID|PRODUCT_ID|LOCATION_ID,edw_prd
IHOP_SKU_STORE_EVENT_PRE,IHOP_USR_EVENT_ID|PRODUCT_ID|LOCATION_ID,edw_prd
IHOP_SKU_STORE_EVENT_WK,IHOP_USR_EVENT_ID|PRODUCT_ID|LOCATION_ID|WEEK_DT,edw_prd
IHOP_STORE_CONSTRAINT_TYPE,CONSTRAINT_TYPE_ID,edw_prd
IHOP_VENDORS_DIST_TRUCKS,EVENT_ID|VENDOR_ID|FROM_LOCATION_ID|SMOOTHING_TYPE_ID|PRODUCT_ID|PRIMARY_WAVE_ID|DELIVERY_DATE,edw_prd
IHOP_VENDORS_DIST_TRUCKS_PRE,EVENT_ID|VENDOR_ID|DISTRIBUTION_CENTER_ID|SMOOTHING_TYPE_ID|SKU|PRIMARY_WAVE_ID|DELIVERY_DATE,edw_prd
IKB_FLR_FLOORPLAN,DBKEY,edw_prd
IKB_FLR_FLOORPLAN_PRE,DBKEY,edw_prd
IKB_FP_POG_PRE,FLOORPLAN_DBKEY|POG_DBKEY,edw_prd
IKB_POG_SKU_PRE,POG_DBKEY|SKU_NBR,edw_prd
IKB_PROJECT_CALENDAR,IKB_PROJECT_ID|IKB_PROJECT_TYPE,edw_prd
IKB_SALES_METRICS,FLOORPLAN_DBKEY|POG_DBKEY|FISCAL_MO|LOCATION_ID|PRODUCT_ID,edw_prd
IKB_SALES_METRICS_PRE,FISCAL_MO|LOCATION_ID|PRODUCT_ID,edw_prd
IKB_SALES_METRICS_UPD_PRE,FISCAL_MO|LOCATION_ID|PRODUCT_ID,edw_prd
IKB_SKU_ATTR_PRE,SKU_NBR,edw_prd
IKB_SNAPSHOT_DAY,SNAPSHOT_DT,edw_prd
IKB_STATUS,IKB_STATUS_ID,edw_prd
IMPORT,IMPORT_FLAG,edw_prd
INC_MGMT_JOB_DESCR_PRE,EMPLOYEE_ID,edw_prd
INC_MGMT_SETUPDT,STORE_NBR,edw_prd
INCIDENT_CLAIMS,SRC_CD|CLAIM_NBR,edw_prd
INCIDENT_CLAIMS_PRE,CLAIM_NUMBER,edw_prd
INCIDENT_DATA_CONVERSION,INCIDENT_DATA_CONVERSION_TYPE_ID|INCIDENT_DATA_SRC_VALUE,edw_prd
INCIDENT_DATA_CONVERSION_TYPE,INCIDENT_DATA_CONVERSION_TYPE_ID,edw_prd
INCIDENT_DATA_LOOKUP,INCIDENT_DATA_LOOKUP_TYPE_ID|INCIDENT_DATA_LOOKUP_CD,edw_prd
INCIDENT_DATA_LOOKUP_TYPE,INCIDENT_DATA_LOOKUP_TYPE_ID,edw_prd
INCIDENT_INVESTIGATIONS,SRC_CD|CLAIM_NBR,edw_prd
INF_SESS_LOG,START_DT|SEQ_NBR,edw_prd
INF_TASK_INST_RUN,START_DT|SEQ_NBR,edw_prd
INF_WFLOW_RUN,START_DT|SEQ_NBR,edw_prd
INQ_CERT_DETAIL,TEST_DT|SURVEY_ID|RESPONDENT_ID,edw_prd
INQ_CERTIFICATIONS,INQ_COMPLETED_DT|SURVEY_ID|RESPONDENT_ID,edw_prd
INQ_DOG_SURVEY_DETAIL,INQ_DOG_SURVEY_DT|INQ_DOG_QUESTION_ID|RESPONDENT_ID|SURVEY_ID,edw_prd
INQ_FORKLIFT_CERT,INQ_COMPLETED_DT|SURVEY_ID|RESPONDENT_ID,edw_prd
INQ_SURVEY_ANSWER,ANSWER_ID|SURVEY_ID|QUESTION_ID|START_DT,edw_prd
INQ_SURVEY_QUESTION,QUESTION_ID|SURVEY_ID|START_DT,edw_prd
INQ_SURVEY_RESPONDENT,COMPLETED_DT|RESPONDENT_ID|SURVEY_ID,edw_prd
INQ_SURVEY_RESPONSE,COMPLETED_DT|RESPONSE_ID|SURVEY_ID|QUESTION_ID|RESPONDENT_ID,edw_prd
INV_HOLES_SITE_PRE,DAY_DT|SKU_NBR|STORE_NBR,edw_prd
INV_INSTOCK_PRE,DAY_DT|PRODUCT_ID|LOCATION_ID,edw_prd
INV_LOC_CY_WK_PRE,WEEK_DT|LOCATION_ID|SAP_DEPT_ID|STATUS_CD,edw_prd
INV_LOC_LYR_WK_PRE,WEEK_DT|LOCATION_ID|SAP_DEPT_ID|STATUS_CD,edw_prd
INV_PHYS_OVERSTOCK_LOC,POSTING_DT|LOCATION_ID|PRODUCT_ID|OVERSTOCK_LOC_NBR,edw_prd
INV_PHYS_OVERSTOCK_LOC_PRE,POSTING_DT|LOCATION_ID|PRODUCT_ID|OVERSTOCK_LOC_NBR,edw_prd
INV_PHYS_OVERSTOCK_LOC_TYPE,OVERSTOCK_LOC_TYPE_EFF_DT|OVERSTOCK_LOC_TYPE_ID,edw_prd
INV_PHYSICAL,POSTING_DT|DOC_NBR|LOCATION_ID|PRODUCT_ID,edw_prd
INV_PHYSICAL_PRE,POSTING_DT|DOC_NBR|SITE_NBR|SKU_NBR,edw_prd
INV_QTR_PRE,PRODUCT_ID|LOCATION_ID,edw_prd
INV_SKU_STORE,PRODUCT_ID|LOCATION_ID,edw_prd
INV_SKU_STORE_PRE,PRODUCT_ID|LOCATION_ID,edw_prd
INV_STATE,INV_STATE_ID,edw_prd
INV_UNAVAILABLE_HIST,DAY_DT|LOCATION_ID|PRODUCT_ID,edw_prd
INVENTORY_DAY_PRE,DAY_DT|PRODUCT_ID|LOCATION_ID,edw_prd
INVENTORY_EVENT_STR_SKU,LOCATION_ID|STO_TYPE_ID|PRODUCT_ID,edw_prd
INVENTORY_PRE,DAY_DT|SKU_NBR|STORE_NBR,edw_prd
JOB_CODE,JOB_CODE,edw_prd
KEYED,KEYED_FLAG,edw_prd
LABEL_DAY_STORE_SKU,LABEL_CHANGE_DT|LOCATION_ID|PRODUCT_ID|ACTUAL_FLAG|LABEL_POG_TYPE_CD|LABEL_SIZE_ID|LABEL_TYPE_ID|EXPIRATION_FLAG,edw_prd
LABEL_POG_TYPE,LABEL_POG_TYPE_CD,edw_prd
LABEL_SIZE,LABEL_SIZE_ID,edw_prd
LISTING_DAY,PRODUCT_ID|LOCATION_ID,edw_prd
LISTING_HST,SKU_NBR|STORE_NBR|LISTING_END_DT|LISTING_SEQ_NBR,edw_prd
LMS_CATEGORY_REF,SAP_CATEGORY_ID|DRIVER,edw_prd
LMS_FOLIO_STATUS_REF,FOLIO_STATUS_FLAG|DRIVER,edw_prd
LMS_ITEMS_SOLD,POS_LABEL_ID|PRODUCT_ID,edw_prd
LMS_ITEMS_SOLD_LU,POS_LABEL_ID,edw_prd
LMS_LIVE_ITEM_LU,LIVE_ITEM_ID|LOCATION_ID|STORE_NBR,edw_prd
LMS_LIVEITEM_POSSALES,LIVE_ITEM_ID|POS_LABEL_ID,edw_prd
LMS_PRODUCT_REF,PRODUCT_ID|DRIVER,edw_prd
LMS_RESTOCK_PRE,LOCATION_ID|DAY_DT,edw_prd
LMS_RESTOCKING_DRIVERS,SAP_CLASS_ID,edw_prd
LMS_RESTOCKING_DRIVERS_LU,GENERIC_DEPT_ID,edw_prd
LMS_ROOMTYPE_REF,ROOM_TYPE_ID|DRIVER,edw_prd
LMS_SALES_XREF,POS_LABEL_ID|SAP_CATEGORY_ID,edw_prd
LMS_SALES_XREF_LU,POS_LABEL_ID,edw_prd
LMS_SALES_XREF_REF,POS_LABEL_ID|SAP_CATEGORY_ID,edw_prd
LMS_SKU_REF,SKU_NBR|DRIVER,edw_prd
LMS_TP_ITEMS_SOLD,POS_LABEL_ID|PRODUCT_ID,edw_prd
LMS_TP_ITEMS_SOLD_LU,POS_LABEL_ID,edw_prd
LOCATION,LOCATION_ID,edw_prd
LOCATION_AREA,LOCATION_ID|AREA_ID|LOC_AREA_EFF_DT,edw_prd
LOCATION_TYPE,LOCATION_TYPE_ID,edw_prd
LOYALTY_PGM_STATUS,LOYALTY_PGM_STATUS_ID,edw_prd
LOYALTY_PGM_TYPE,LOYALTY_PGM_TYPE_ID,edw_prd
LP_EMPL_UNKNOWN,EMPLOYEE_ID,edw_prd
LP_POS_SALES_VOID,DAY_DT|LOCATION_ID|SALES_INSTANCE_ID|UPC_ID|TP_INVOICE_NBR|TRAINING_START_DT,edw_prd
LP_TENDER_DAY,DAY_DT|LOCATION_ID|TENDER_TYPE_ID,edw_prd
LP_TENDER_VAR_DAY,DAY_DT|LOCATION_ID|TENDER_TYPE_ID|CASHIER_NBR,edw_prd
LQTR_WEEKS,WEEK_DT|LQTR_WEEK_DT,edw_prd
LWK_DAYS,LWK_DAY_DT|DAY_DT,edw_prd
LWK_WEEKS,LWK_WEEK_DT|WEEK_DT,edw_prd
LYR_DAYS,DAY_DT,edw_prd
LYR_MTD_WEEKS,WEEK_DT|LYR_MTD_WEEK_DT,edw_prd
LYR_WEEKS,WEEK_DT,edw_prd
MA_CASH_DISCOUNT_CTRL,FISCAL_MO|SOURCE_VENDOR_ID,edw_prd
MA_DC_COST_ADJ_CTRL,FISCAL_MO|MA_EVENT_TYPE_ID,edw_prd
MA_EVENT,MA_EVENT_ID,edw_prd
MA_EVENT_AMS_PRE,MA_EVENT_ID,edw_prd
MA_EVENT_PRE,MA_EVENT_ID,edw_prd
MA_EVENT_RESTATE_HIST,LOAD_DT|MA_EVENT_ID,edw_prd
MA_EVENT_SOURCE,MA_EVENT_SOURCE_ID,edw_prd
MA_EVENT_TYPE,MA_EVENT_TYPE_ID,edw_prd
MA_EVENT_TYPE_VAR_CTRL,MA_EVENT_TYPE_ID|MA_EVENT_TYPE_VAR_TYPE_CD|MA_EVENT_TYPE_VAR_VALUE|START_EFF_DT,edw_prd
MA_FISCAL_MO_CTRL,FISCAL_MO,edw_prd
MA_MOVEMENT_DAY,DAY_DT|PRODUCT_ID|LOCATION_ID|MOVEMENT_ID|PO_NBR|PO_LINE_NBR|MA_EVENT_ID,edw_prd
MA_MOVEMENT_PRE,DAY_DT|PRODUCT_ID|LOCATION_ID|MOVEMENT_ID|PO_NBR|PO_LINE_NBR|MA_EVENT_ID,edw_prd
MA_OB_FREIGHT_CTRL,FROM_LOCATION_ID|FISCAL_MO,edw_prd
MA_SALES_PRE,DAY_DT|LOCATION_ID|SALES_INSTANCE_ID|UPC_ID|TP_INVOICE_NBR|PARENT_UPC_ID|COMBO_TYPE_CD|POS_TXN_SEQ_NBR|MA_EVENT_ID,edw_prd
MA_SALES_RPT_PRE,DAY_DT|PRODUCT_ID|LOCATION_ID|SALES_CUST_CAPTURE_CD,edw_prd
MA_SALES_TRANS_UPC,DAY_DT|LOCATION_ID|SALES_INSTANCE_ID|UPC_ID|TP_INVOICE_NBR|PARENT_UPC_ID|COMBO_TYPE_CD|POS_TXN_SEQ_NBR|MA_EVENT_ID,edw_prd
MA_STU_CHG_PRE,DAY_DT|SALES_INSTANCE_ID|PRODUCT_ID,edw_prd
MA_TRUE_UP_ACT_CTRL,FISCAL_MO|BUS_UNIT_ID|COMPANY_ID|LOCATION_TYPE_ID,edw_prd
